country_id,Year,disease_id,Prevalence,Incidence,Mortality,Population Affected,Healthcare Access (%),Doctors per 1000,Hospital Beds per 1000,Recovery Rate (%),Improvement in 5 Years (%),Urbanization Rate (%)
8,2023,2.0,11.65,4.55,4.82,393439.0,89.18,1.51,1.1,73.0,3.5,21.74
8,2023,3.0,12.36,1.91,4.29,360156.0,79.7,1.37,6.7,64.54,3.43,61.52
8,2023,4.0,2.73,13.74,2.04,841759.0,52.34,3.17,8.2,88.33,4.06,36.38
8,2023,3.0,5.78,5.65,6.14,880830.0,64.53,3.66,6.66,57.61,2.07,30.81
8,2023,3.0,15.14,14.03,4.95,169636.0,65.94,4.0,0.65,50.41,6.24,78.25
8,2023,4.0,17.89,9.0,8.53,982848.0,65.16,4.16,3.13,82.62,4.88,29.01
8,2023,2.0,5.81,9.24,3.99,978235.0,95.27,0.8,9.36,88.84,8.76,31.66
8,2023,1.0,13.27,10.06,9.28,103100.0,62.22,4.66,8.43,95.26,2.61,79.02
8,2023,4.0,16.98,3.43,1.64,232555.0,94.9,4.29,7.97,68.51,6.81,40.94
8,2023,1.0,12.81,0.78,8.54,286136.0,93.74,0.58,3.81,62.1,4.17,75.68
8,2023,1.0,18.58,7.12,8.8,980430.0,62.29,1.72,9.73,54.37,2.31,26.51
8,2023,3.0,0.7,2.2,7.13,970569.0,92.01,4.69,8.84,76.18,9.94,21.16
8,2023,2.0,2.9,6.58,7.5,727000.0,78.51,1.08,6.44,88.54,5.79,61.58
8,2023,4.0,6.52,6.59,5.48,602144.0,98.85,1.14,8.16,96.29,9.0,83.52
8,2023,2.0,8.14,3.97,9.88,751199.0,90.75,4.22,8.92,63.08,2.12,68.84
8,2023,2.0,10.43,6.33,0.43,817605.0,90.29,2.36,4.76,87.42,1.96,67.94
8,2023,1.0,11.58,12.7,5.49,634205.0,66.9,2.12,1.51,70.38,1.05,72.5
8,2023,3.0,3.5,5.55,1.23,281135.0,74.76,4.32,7.0,61.78,6.05,79.86
8,2023,1.0,16.76,12.31,9.1,393804.0,84.86,4.64,1.47,91.51,0.03,72.05
8,2023,1.0,4.44,14.27,8.98,908870.0,98.59,3.59,9.41,58.14,2.66,79.04
8,2023,4.0,18.26,2.41,6.64,127539.0,90.2,4.31,2.47,87.76,1.6,56.24
8,2023,4.0,0.91,8.62,3.78,775208.0,67.93,3.19,5.56,71.9,7.81,71.87
8,2023,2.0,12.13,14.91,3.97,972797.0,81.19,2.64,5.1,75.54,6.54,24.74
8,2023,1.0,11.2,5.26,8.05,190840.0,71.86,1.12,6.22,87.67,7.51,23.97
8,2023,2.0,1.62,5.28,3.08,201326.0,68.67,2.58,8.11,59.25,9.4,59.91
8,2023,4.0,17.08,8.71,0.41,468391.0,89.49,1.97,0.54,74.12,7.97,34.52
8,2023,2.0,5.12,14.66,2.47,111043.0,99.35,2.66,1.93,85.41,9.63,86.51
8,2023,2.0,4.04,7.21,1.31,519648.0,79.54,0.76,1.8,93.03,4.48,87.81
8,2023,3.0,0.33,5.16,7.73,239281.0,68.32,1.06,5.79,89.69,4.07,48.12
8,2023,4.0,4.22,7.83,1.78,610779.0,63.77,1.97,9.32,52.59,4.07,60.83
8,2023,3.0,5.6,14.76,0.44,928372.0,93.29,4.17,4.23,52.66,5.79,68.07
8,2023,4.0,1.78,10.74,6.91,763873.0,69.26,0.6,4.23,81.32,8.77,37.77
8,2023,3.0,0.12,1.42,2.99,631697.0,76.33,1.58,4.96,61.43,3.5,65.48
8,2023,1.0,13.62,8.32,3.57,880596.0,52.9,1.67,7.82,69.88,7.18,66.32
8,2023,4.0,9.92,12.56,6.04,707898.0,50.37,3.95,5.97,92.3,4.37,67.74
8,2023,4.0,14.31,12.22,8.02,618578.0,98.8,4.65,0.64,68.88,6.14,85.41
8,2023,4.0,18.1,4.68,0.22,375123.0,79.06,4.0,5.61,53.71,0.28,66.3
8,2023,1.0,12.54,5.85,8.05,653089.0,82.45,1.99,6.63,51.46,2.15,50.46
8,2023,4.0,19.27,14.02,1.51,365081.0,71.56,3.78,7.94,65.9,7.9,83.76
8,2023,2.0,17.47,8.94,1.42,664487.0,94.61,1.6,5.09,56.23,1.98,35.48
8,2023,4.0,14.17,7.82,6.96,199962.0,56.62,3.67,3.72,67.87,8.48,71.84
8,2023,3.0,12.3,3.63,5.58,618115.0,81.06,3.49,1.84,94.89,3.25,68.7
8,2023,2.0,14.18,13.0,4.93,357684.0,61.2,4.91,9.96,86.24,9.31,28.61
8,2023,4.0,16.38,3.64,2.12,334515.0,76.39,0.5,1.51,98.08,9.95,25.79
8,2023,3.0,0.62,13.34,6.31,857365.0,96.6,0.9,5.67,54.36,3.86,89.84
8,2023,3.0,10.97,2.93,3.47,805052.0,93.17,3.6,9.98,85.16,9.97,87.66
8,2023,1.0,0.78,7.76,2.88,336489.0,91.07,2.79,1.3,76.04,7.42,38.63
8,2023,2.0,15.1,2.94,5.71,625383.0,57.06,0.67,4.6,59.49,7.64,45.23
8,2023,1.0,0.67,3.3,3.6,360035.0,94.21,1.18,8.95,53.82,4.04,44.36
8,2023,3.0,12.56,7.98,4.89,347964.0,74.23,4.73,8.79,84.85,1.61,83.9
8,2023,2.0,4.59,7.82,7.77,428122.0,61.09,3.43,3.49,98.23,1.46,72.51
8,2023,1.0,15.17,5.34,6.17,91886.0,80.02,1.59,2.99,73.64,7.2,39.56
8,2023,1.0,17.43,3.43,8.22,312471.0,55.14,1.13,5.99,78.5,0.31,54.12
8,2023,1.0,16.21,2.08,3.82,897943.0,94.84,1.86,7.31,76.3,7.01,52.04
8,2023,1.0,13.6,8.2,8.52,586544.0,82.83,0.64,0.54,88.84,8.5,55.11
8,2023,4.0,15.03,8.73,5.68,484892.0,56.24,1.57,0.9,68.46,0.39,21.91
8,2023,1.0,9.42,8.69,8.32,380168.0,70.75,3.01,6.36,51.28,4.48,36.65
8,2023,1.0,11.54,3.64,6.69,451190.0,69.2,3.29,0.69,83.05,7.44,83.32
8,2023,2.0,15.94,4.61,9.25,595777.0,86.96,2.47,5.1,74.06,7.72,48.27
8,2023,2.0,16.13,11.69,6.63,69700.0,51.34,4.89,4.18,53.88,8.71,81.98
8,2023,1.0,14.38,1.68,7.25,961391.0,64.56,4.81,5.07,52.31,9.49,29.75
8,2023,4.0,2.27,8.74,1.08,985045.0,54.87,4.1,1.88,69.74,0.98,56.36
16,2023,2.0,16.73,8.97,7.67,718094.0,87.45,2.12,5.36,64.75,9.96,84.13
16,2023,1.0,6.96,9.62,4.49,902931.0,96.5,1.7,3.28,68.35,3.06,89.53
16,2023,1.0,12.91,2.56,4.46,290985.0,98.69,1.55,4.21,69.41,4.71,79.45
16,2023,2.0,10.97,11.12,3.68,73110.0,92.92,2.91,4.1,67.35,2.5,56.35
16,2023,1.0,14.68,11.5,2.13,344160.0,95.44,3.73,4.86,88.14,9.21,80.04
16,2023,3.0,0.16,8.44,7.89,547961.0,86.28,4.19,5.31,70.51,4.96,88.45
16,2023,1.0,0.14,13.16,1.14,154072.0,96.14,2.06,6.12,90.6,8.99,50.92
16,2023,3.0,7.49,1.62,8.02,891696.0,83.09,3.12,4.4,84.61,3.62,53.89
16,2023,3.0,10.93,0.93,2.67,918574.0,62.91,2.99,2.38,72.33,6.25,43.72
16,2023,1.0,10.72,11.42,8.78,823906.0,55.05,2.91,9.05,76.12,4.81,22.3
16,2023,4.0,12.3,0.78,0.27,744188.0,76.18,1.09,2.84,66.81,6.78,24.5
16,2023,1.0,0.66,4.31,1.93,614952.0,98.02,2.45,1.39,63.22,2.85,67.11
16,2023,2.0,10.62,3.84,7.51,136162.0,95.94,4.99,5.85,55.1,7.66,46.79
16,2023,1.0,17.02,5.57,3.83,303787.0,88.96,3.31,4.41,72.73,7.02,81.44
16,2023,2.0,2.47,13.5,1.56,518804.0,83.89,3.14,3.86,69.49,6.65,72.95
16,2023,4.0,14.54,10.43,8.82,174977.0,66.59,0.88,9.6,92.1,7.99,55.1
16,2023,4.0,11.99,4.75,5.88,789063.0,64.85,4.84,1.6,63.9,1.26,47.81
16,2023,1.0,19.48,9.85,5.83,967507.0,95.2,4.4,8.0,61.34,3.81,50.46
16,2023,3.0,12.52,9.1,2.79,599444.0,61.69,4.22,5.88,58.01,0.61,38.13
16,2023,4.0,7.39,9.64,5.1,956720.0,58.14,1.33,7.49,55.75,4.44,60.65
16,2023,2.0,4.85,7.98,8.24,745126.0,83.96,2.5,8.45,63.93,8.79,55.05
16,2023,3.0,19.29,9.03,9.65,821707.0,93.51,3.15,8.26,72.18,7.3,39.13
16,2023,1.0,9.55,9.64,3.08,319498.0,75.52,4.24,6.8,78.52,6.37,55.74
16,2023,1.0,18.3,8.47,8.67,652739.0,56.43,3.61,7.57,56.84,9.64,68.44
16,2023,1.0,9.07,8.43,4.73,385994.0,66.31,2.89,7.37,54.24,1.2,73.91
16,2023,1.0,19.95,3.81,7.95,919523.0,74.65,3.59,3.47,96.83,5.55,26.12
16,2023,4.0,8.94,9.02,5.85,346519.0,89.34,4.15,3.99,95.16,3.33,51.63
16,2023,1.0,5.66,10.5,0.26,699734.0,73.92,1.35,5.14,78.28,4.69,48.36
16,2023,1.0,17.51,11.94,7.77,644737.0,80.63,1.18,9.99,79.5,4.56,55.2
16,2023,4.0,17.27,1.48,8.99,450655.0,68.45,1.33,4.9,88.77,0.34,46.19
16,2023,4.0,8.52,7.26,5.03,261875.0,80.77,1.04,0.83,74.81,6.85,40.95
16,2023,1.0,14.04,11.12,1.93,616358.0,72.74,1.86,7.27,57.22,9.01,54.63
16,2023,1.0,9.72,7.34,6.01,272663.0,64.37,2.76,6.99,78.39,3.56,32.81
16,2023,3.0,17.38,4.99,3.69,709201.0,95.9,0.65,7.94,98.07,5.74,35.84
16,2023,2.0,18.86,9.73,8.38,512912.0,69.48,0.99,0.58,82.19,1.42,59.24
16,2023,1.0,1.38,10.73,8.21,317562.0,53.15,2.54,4.75,81.53,8.11,36.08
16,2023,3.0,16.27,4.44,6.61,305093.0,82.02,2.27,4.01,60.45,3.58,54.0
16,2023,2.0,4.18,5.54,5.71,59975.0,69.11,3.02,7.39,59.55,8.91,89.08
16,2023,4.0,10.77,12.67,0.63,138345.0,94.62,0.5,7.43,72.21,0.77,42.58
16,2023,1.0,15.25,2.2,1.03,49696.0,51.6,3.57,7.2,76.75,1.38,58.32
16,2023,3.0,3.33,1.94,1.43,76689.0,92.55,1.78,7.33,72.62,7.61,89.29
16,2023,2.0,14.34,13.73,0.37,396141.0,98.88,2.55,0.71,98.5,1.34,26.63
16,2023,3.0,16.73,14.85,5.93,387639.0,74.07,2.97,7.98,84.26,1.21,42.92
16,2023,4.0,6.28,13.04,6.12,557033.0,95.98,1.56,6.17,58.77,5.22,27.63
16,2023,4.0,4.85,4.97,3.37,356111.0,91.52,2.56,8.26,87.91,0.62,63.88
16,2023,3.0,3.87,11.05,9.27,263091.0,86.52,1.22,2.62,57.17,4.29,27.86
16,2023,1.0,19.64,7.42,5.44,322686.0,60.5,2.03,4.14,62.53,4.14,81.89
16,2023,2.0,17.47,14.46,3.54,860006.0,99.2,1.63,6.22,94.81,9.96,71.75
16,2023,1.0,14.3,11.71,1.4,288619.0,93.72,2.4,4.18,58.03,2.98,25.85
16,2023,4.0,8.12,13.68,1.21,247413.0,78.67,3.69,5.16,65.41,3.02,83.14
16,2023,2.0,11.19,13.91,7.17,679247.0,94.49,3.72,8.96,76.42,9.96,47.37
16,2023,3.0,4.87,3.29,3.4,499254.0,72.74,0.6,3.45,71.21,3.12,23.07
16,2023,1.0,14.26,1.75,0.55,66268.0,86.7,2.5,4.46,50.18,9.99,78.16
16,2023,4.0,15.5,8.56,4.36,81607.0,98.87,2.57,1.82,55.5,4.22,36.23
16,2023,4.0,5.31,0.58,1.22,956193.0,86.11,3.36,9.13,58.74,0.03,60.74
16,2023,3.0,8.66,1.02,6.89,878045.0,83.76,3.02,5.63,62.02,1.75,37.45
16,2023,1.0,14.81,8.19,9.27,164485.0,82.46,4.05,1.11,73.67,4.67,55.11
16,2023,3.0,12.32,1.5,8.79,356370.0,60.39,4.5,5.19,59.68,0.36,28.32
16,2023,1.0,7.3,8.21,6.17,709597.0,78.82,4.74,5.07,78.4,5.23,62.89
16,2023,2.0,17.35,1.38,1.52,20196.0,99.44,4.86,2.03,91.57,4.49,88.0
16,2023,1.0,10.21,6.43,6.99,599154.0,53.83,1.29,4.29,82.17,3.89,89.4
16,2023,4.0,17.1,1.54,1.27,943970.0,53.5,4.33,9.84,50.42,9.32,31.79
16,2023,3.0,16.47,10.37,2.45,187503.0,98.26,3.58,2.1,80.76,7.72,43.53
16,2023,4.0,4.41,14.71,9.61,372615.0,75.63,3.72,5.51,89.02,5.58,34.47
16,2023,2.0,11.99,3.15,3.45,909627.0,82.26,4.51,2.51,83.01,9.56,25.24
16,2023,4.0,2.88,14.72,6.0,840158.0,71.24,4.84,7.47,52.08,2.64,87.7
16,2023,3.0,14.28,11.88,2.18,94124.0,68.58,0.92,1.04,54.94,7.9,84.06
16,2023,4.0,16.58,6.85,5.91,373116.0,89.42,3.97,4.84,50.22,3.15,26.67
16,2023,4.0,0.2,13.81,0.44,553075.0,95.01,4.76,2.71,53.58,0.16,32.28
16,2023,3.0,2.19,9.74,6.78,561175.0,90.41,3.03,7.8,71.85,4.44,77.57
16,2023,3.0,15.71,2.43,6.5,638871.0,52.91,4.12,8.13,57.34,7.44,31.72
16,2023,4.0,15.0,6.7,4.15,41578.0,74.66,4.29,2.45,69.27,1.78,63.43
16,2023,4.0,14.99,12.43,5.78,81024.0,86.11,1.85,5.14,96.54,2.87,66.72
16,2023,1.0,7.36,2.56,6.13,873865.0,71.66,3.41,3.21,88.52,1.45,60.11
16,2023,4.0,6.41,8.63,8.56,93687.0,88.85,4.2,0.57,55.25,8.28,37.2
16,2023,1.0,9.39,2.75,5.68,390165.0,92.3,4.35,4.91,79.14,2.13,56.51
16,2023,1.0,16.42,2.99,9.59,231069.0,90.87,3.6,7.9,71.23,6.76,78.05
16,2023,1.0,11.81,1.74,9.9,898016.0,74.18,2.81,3.38,86.23,0.53,36.45
16,2023,2.0,13.71,5.93,8.5,477447.0,63.72,1.06,8.63,57.41,0.07,64.69
16,2023,2.0,17.31,3.64,5.19,105736.0,51.98,1.66,7.79,87.06,9.82,26.87
16,2023,4.0,17.22,7.97,7.43,142113.0,59.17,2.74,8.56,71.13,1.53,63.13
16,2023,3.0,4.99,14.6,5.58,958832.0,52.6,2.35,5.21,69.59,1.91,48.29
16,2023,3.0,18.62,1.65,6.01,719524.0,98.78,3.41,0.58,72.36,8.88,83.73
16,2023,1.0,8.65,6.52,8.66,684349.0,82.47,2.14,7.93,70.65,5.1,41.4
16,2023,3.0,6.23,2.54,4.27,894721.0,61.74,4.52,0.66,98.91,8.78,25.23
16,2023,1.0,4.85,14.98,3.41,100393.0,83.03,4.29,3.96,90.22,9.79,45.81
16,2023,2.0,2.22,5.51,5.07,517134.0,90.51,2.15,6.82,57.38,8.44,87.98
16,2023,4.0,8.1,13.3,1.91,473215.0,90.84,2.26,7.6,66.61,9.84,30.22
16,2023,1.0,10.51,8.7,1.11,633563.0,99.52,3.22,2.85,62.41,6.76,62.53
16,2023,1.0,15.55,12.35,1.76,334926.0,91.06,0.61,2.52,51.42,9.11,33.71
16,2023,4.0,9.22,7.01,6.2,267616.0,84.83,0.69,9.1,73.8,2.12,76.97
17,2023,3.0,10.09,8.03,3.94,153565.0,95.71,4.2,6.31,60.05,6.26,78.11
17,2023,3.0,18.59,11.33,7.16,664084.0,77.72,2.68,3.91,85.37,8.39,47.38
17,2023,3.0,12.82,2.56,8.02,369003.0,68.33,1.58,2.28,81.81,0.01,22.55
17,2023,3.0,16.98,12.41,9.54,594720.0,87.72,2.22,6.33,55.03,1.39,89.68
17,2023,3.0,9.41,11.99,5.56,503549.0,71.83,4.57,3.38,92.56,7.95,89.83
17,2023,1.0,13.25,5.68,3.91,164296.0,53.98,1.01,6.6,77.75,7.86,77.51
17,2023,1.0,5.73,14.39,3.48,436159.0,95.73,3.38,9.92,74.16,2.45,56.36
17,2023,1.0,4.96,12.52,1.93,991118.0,94.49,2.89,7.39,70.79,0.59,47.37
17,2023,4.0,12.05,8.07,9.05,822745.0,93.57,3.7,5.29,70.44,1.8,51.72
17,2023,1.0,7.99,13.38,1.07,3492.0,88.86,2.6,4.52,61.09,8.37,24.05
17,2023,1.0,5.21,12.58,6.35,284979.0,85.23,4.81,1.69,87.01,2.49,81.25
17,2023,3.0,9.24,2.23,9.17,501785.0,74.26,2.85,5.02,52.65,4.15,41.92
17,2023,1.0,12.81,13.96,6.63,501211.0,94.67,4.88,1.41,53.35,1.88,39.08
17,2023,2.0,4.54,6.64,5.71,74503.0,78.22,2.23,7.85,72.46,1.96,70.95
17,2023,3.0,7.74,1.3,7.17,5699.0,83.8,3.57,8.91,91.6,8.85,52.84
17,2023,2.0,5.18,3.29,4.17,54681.0,65.41,2.42,2.14,66.57,7.61,70.73
17,2023,1.0,11.11,13.08,6.88,941708.0,71.12,2.03,4.53,81.86,0.14,47.35
17,2023,4.0,18.48,5.42,0.85,501054.0,94.7,0.55,7.44,55.96,4.01,84.1
17,2023,2.0,17.65,13.32,9.85,40451.0,70.84,2.25,6.8,58.05,4.07,22.18
17,2023,2.0,9.95,11.75,7.21,571296.0,74.41,0.64,9.4,54.67,1.22,23.48
17,2023,2.0,16.4,5.83,2.5,884732.0,85.98,1.25,3.49,83.17,7.33,58.14
17,2023,1.0,9.97,10.65,7.71,158789.0,96.21,4.86,7.38,85.09,1.01,31.61
17,2023,2.0,18.67,14.78,6.58,721476.0,55.52,2.4,2.65,59.86,4.4,42.26
17,2023,3.0,9.65,7.98,1.09,802373.0,99.37,4.05,8.57,89.33,3.23,63.88
17,2023,2.0,0.81,10.42,5.43,218838.0,68.04,4.06,7.61,67.82,1.88,65.3
17,2023,4.0,9.06,12.76,7.0,244397.0,98.71,3.91,8.59,92.99,6.49,33.79
17,2023,1.0,11.88,8.69,2.59,707861.0,84.99,0.56,9.62,50.89,7.23,82.45
17,2023,2.0,5.24,1.44,1.17,858086.0,98.71,0.72,9.14,70.51,8.78,27.42
17,2023,2.0,19.59,11.87,6.11,527009.0,55.32,1.0,6.13,80.57,6.54,22.62
17,2023,4.0,14.96,9.18,7.05,512542.0,88.47,1.09,7.87,62.53,4.24,41.66
17,2023,3.0,14.65,10.68,9.86,281615.0,50.66,4.19,5.28,93.92,8.42,48.75
17,2023,2.0,10.36,11.08,8.21,645262.0,59.33,1.9,5.99,89.55,1.72,65.61
17,2023,2.0,14.59,14.18,8.39,827215.0,77.73,4.07,9.26,52.99,7.9,88.96
17,2023,1.0,14.83,14.56,2.25,900818.0,71.23,3.7,5.17,86.51,9.02,72.23
17,2023,3.0,14.31,6.71,6.44,800972.0,50.69,1.52,6.92,59.08,1.05,55.24
17,2023,1.0,13.02,8.97,2.76,131910.0,59.21,1.53,1.36,69.81,9.86,23.49
17,2023,1.0,17.18,14.27,5.77,707163.0,83.36,2.95,4.88,89.56,0.61,46.49
17,2023,4.0,0.64,7.83,7.35,569618.0,92.71,3.4,7.82,97.07,9.67,38.06
17,2023,4.0,7.4,9.49,2.13,304878.0,86.48,3.78,8.04,58.26,7.54,55.0
17,2023,2.0,2.02,3.87,6.45,463154.0,74.36,0.68,2.26,58.66,1.69,63.46
17,2023,4.0,2.26,12.45,3.94,993003.0,93.4,3.53,7.6,56.78,8.88,88.98
17,2023,3.0,6.51,4.94,1.97,298563.0,81.68,4.55,2.06,81.89,5.89,88.36
17,2023,4.0,17.78,11.87,6.12,109408.0,94.13,3.69,5.78,85.96,9.31,77.18
17,2023,2.0,6.02,3.56,2.45,194151.0,80.64,3.19,5.64,94.39,0.92,81.93
17,2023,2.0,5.42,12.32,3.55,915834.0,79.89,0.73,6.5,81.01,3.92,29.13
17,2023,4.0,6.73,1.89,1.37,707103.0,86.99,2.29,2.74,86.04,0.15,32.42
17,2023,2.0,4.84,0.4,2.08,932898.0,93.04,1.71,8.24,89.66,5.05,21.79
17,2023,3.0,1.41,3.87,7.1,37003.0,53.94,2.66,7.1,51.02,2.81,55.72
17,2023,4.0,8.96,13.4,2.91,940981.0,99.4,4.78,7.86,97.24,1.57,56.91
17,2023,1.0,14.61,1.17,8.18,608147.0,97.42,4.39,2.87,63.7,7.9,84.11
17,2023,3.0,7.73,13.72,3.93,837948.0,79.54,4.15,1.63,62.51,1.25,29.52
17,2023,3.0,0.24,7.53,7.78,148321.0,60.14,4.08,3.42,50.34,4.98,80.46
17,2023,2.0,4.16,12.05,0.96,396660.0,54.4,2.82,1.0,78.32,4.35,74.47
17,2023,4.0,7.34,14.91,2.78,633247.0,73.23,3.68,4.21,75.82,6.58,27.96
17,2023,1.0,6.56,1.16,6.5,12584.0,83.69,2.16,4.65,91.1,8.97,63.17
17,2023,3.0,14.81,10.75,9.21,992636.0,51.77,1.87,3.67,84.29,1.93,31.59
17,2023,1.0,16.96,8.95,3.71,229528.0,68.82,4.03,8.31,68.87,7.21,47.34
17,2023,1.0,15.03,6.88,4.44,88865.0,78.42,1.92,5.41,61.04,8.19,21.04
17,2023,4.0,0.56,11.58,6.95,846533.0,72.83,2.05,4.57,50.59,2.09,57.56
17,2023,1.0,6.66,1.98,0.61,467112.0,92.3,3.03,5.73,71.84,0.8,38.51
17,2023,3.0,2.67,1.1,8.55,128977.0,92.49,0.61,7.4,73.81,3.25,24.09
17,2023,3.0,4.54,14.29,5.3,340572.0,53.57,3.02,3.87,59.57,1.9,72.36
17,2023,2.0,10.77,3.35,3.42,574604.0,57.12,4.49,4.82,72.33,6.1,40.24
17,2023,1.0,10.28,7.25,1.94,544059.0,87.05,3.7,4.44,56.62,5.54,50.02
17,2023,1.0,8.98,8.16,9.45,403684.0,57.98,1.92,4.49,60.31,6.72,84.18
17,2023,3.0,15.79,4.23,6.09,943656.0,83.06,4.81,8.54,51.94,0.2,68.4
17,2023,4.0,10.79,13.36,3.82,899493.0,59.51,2.81,9.81,88.84,3.11,43.18
17,2023,2.0,12.54,11.2,6.62,863488.0,94.04,1.35,1.92,60.89,0.39,88.54
17,2023,3.0,19.7,11.09,0.6,604488.0,65.17,2.05,1.83,82.14,3.13,53.91
17,2023,3.0,8.67,13.94,0.68,630298.0,69.14,2.68,3.67,98.34,6.57,55.76
17,2023,4.0,3.78,11.5,0.71,177748.0,63.74,3.62,5.27,80.5,0.64,32.27
17,2023,4.0,13.22,12.43,3.83,655648.0,67.21,4.11,2.27,69.99,6.13,58.38
17,2023,3.0,5.12,9.98,5.28,762494.0,75.51,2.95,6.78,63.87,7.11,41.87
1,2023,2.0,18.3,8.89,3.52,553793.0,99.35,4.62,8.82,81.52,6.97,32.16
1,2023,2.0,11.38,1.84,7.03,256664.0,90.49,4.79,2.32,57.61,7.13,25.23
1,2023,3.0,18.63,6.71,7.36,353741.0,61.17,2.85,3.8,85.45,2.04,28.54
1,2023,2.0,2.92,14.16,6.78,848101.0,88.29,4.24,1.88,83.66,7.74,47.6
1,2023,4.0,15.74,12.6,0.4,914843.0,91.83,2.23,8.88,84.65,4.23,86.21
1,2023,4.0,3.42,4.93,7.21,610201.0,82.33,4.98,2.71,65.63,1.08,51.29
1,2023,4.0,11.82,6.9,5.0,78985.0,73.87,1.24,5.3,88.6,2.59,26.85
1,2023,3.0,12.43,9.06,2.9,820717.0,75.39,1.85,7.79,91.57,0.11,86.31
1,2023,3.0,3.97,12.67,7.66,589221.0,74.25,3.56,9.8,57.86,1.76,89.36
1,2023,2.0,5.1,0.79,6.1,638072.0,76.55,4.19,1.72,72.58,5.51,58.44
1,2023,4.0,4.68,11.15,6.77,95903.0,65.77,4.74,8.89,75.21,7.26,66.48
1,2023,3.0,13.95,10.49,3.2,976506.0,52.69,2.44,9.08,70.83,2.17,73.67
1,2023,4.0,7.07,2.38,2.81,724300.0,77.64,1.69,4.55,87.43,0.64,64.83
1,2023,1.0,4.02,0.66,8.75,604540.0,92.34,4.59,5.84,88.59,1.05,27.78
1,2023,3.0,13.65,4.83,5.32,84720.0,99.84,4.82,3.9,51.59,2.52,78.5
1,2023,1.0,18.92,6.66,7.08,80172.0,69.85,3.46,1.03,64.94,0.38,43.08
1,2023,3.0,1.19,10.96,9.47,471851.0,85.71,0.91,1.55,58.31,2.84,52.4
1,2023,4.0,16.66,1.36,3.76,928636.0,89.41,2.7,6.81,74.31,0.84,49.84
1,2023,4.0,17.12,11.82,3.17,368428.0,54.59,2.4,6.24,84.99,4.46,76.93
1,2023,4.0,16.18,9.95,9.81,97773.0,69.8,3.03,2.68,70.06,8.71,29.48
1,2023,2.0,11.64,0.75,4.52,408077.0,78.43,3.91,2.18,94.6,1.39,36.1
1,2023,3.0,14.45,4.33,0.39,247250.0,82.36,4.43,7.92,69.39,5.75,31.38
1,2023,4.0,19.65,13.25,1.98,34100.0,87.27,2.98,7.01,92.71,5.69,36.9
1,2023,4.0,1.39,9.42,4.55,698543.0,93.88,2.87,9.37,74.5,6.32,76.07
1,2023,4.0,16.13,7.0,5.14,18396.0,54.3,0.95,6.15,85.62,4.45,23.6
1,2023,4.0,6.98,14.87,2.22,730017.0,90.21,3.21,7.45,55.92,0.64,42.07
1,2023,4.0,11.43,10.34,7.97,25459.0,53.02,1.9,4.52,67.02,7.67,35.15
1,2023,1.0,16.67,11.59,2.86,208572.0,61.32,1.3,5.32,89.34,4.21,39.53
1,2023,3.0,13.42,5.78,0.25,320793.0,70.26,1.95,1.82,60.28,4.13,35.86
1,2023,2.0,9.07,8.18,2.25,472769.0,50.29,1.48,1.12,50.28,9.35,52.77
1,2023,2.0,1.85,7.52,6.35,149996.0,66.98,0.89,6.52,60.15,5.61,36.93
1,2023,4.0,16.04,3.07,0.73,937854.0,65.5,1.44,4.07,94.95,2.65,54.37
1,2023,3.0,10.34,13.17,2.38,13713.0,97.46,4.18,8.19,60.02,0.36,86.68
1,2023,1.0,13.14,8.79,5.87,584410.0,88.24,0.74,4.16,71.76,1.34,20.67
1,2023,3.0,16.35,4.48,3.15,965123.0,78.38,1.6,8.59,60.02,0.97,63.34
1,2023,4.0,15.98,12.49,0.4,920984.0,82.1,1.41,2.93,75.15,9.46,85.0
1,2023,1.0,17.93,12.67,3.69,532266.0,85.41,0.69,8.89,54.79,7.15,82.25
1,2023,4.0,17.33,8.14,4.41,765348.0,82.28,1.72,8.92,52.01,0.59,36.08
1,2023,3.0,8.84,9.21,1.46,136662.0,88.05,2.72,7.12,72.19,1.79,65.65
1,2023,3.0,3.04,3.05,9.24,644558.0,53.83,4.49,1.1,92.76,0.12,43.11
1,2023,4.0,19.02,9.23,1.96,557915.0,59.52,4.98,5.15,73.79,7.58,25.03
1,2023,3.0,5.22,5.59,5.82,478648.0,54.69,4.5,8.02,87.39,3.44,33.95
1,2023,2.0,15.77,6.88,8.47,734424.0,98.83,4.35,4.03,67.69,7.51,69.5
1,2023,3.0,0.17,8.98,6.24,602941.0,61.63,2.3,5.92,58.24,6.71,78.16
1,2023,3.0,18.75,0.67,6.77,420917.0,61.69,3.07,2.15,95.01,2.61,52.58
1,2023,4.0,19.53,12.5,3.54,277261.0,68.05,4.61,2.67,93.95,6.76,51.91
1,2023,2.0,8.21,11.61,9.94,134034.0,51.68,2.03,7.64,70.5,0.13,32.76
1,2023,3.0,14.15,1.01,2.52,31161.0,57.01,4.34,3.28,97.38,7.71,69.07
1,2023,1.0,11.99,14.45,8.81,266264.0,53.15,1.26,6.25,60.3,6.85,46.89
1,2023,3.0,17.57,0.38,9.13,268388.0,93.57,2.84,4.67,62.95,4.35,43.35
1,2023,1.0,9.19,11.97,6.91,142745.0,89.06,4.94,7.65,56.99,8.55,49.33
1,2023,3.0,10.82,9.53,1.46,300656.0,98.64,1.83,0.95,60.28,0.31,48.03
